word,difficulty,trickiness,band,band_label,aoa,syllables,letters,phonemes,freq_pm,pct_known,pos,patterns
reverse,2,6,2,Grades 1-2,6.89,2,7,5,10.98,1.0,Verb,
everyday,2,7,2,Grades 1-2,5.05,3,8,6,10.88,1.0,Adjective,
passenger,2,9,2,Grades 1-2,6.65,3,9,7,10.76,1.0,Noun,double-letter
capture,2,6,2,Grades 1-2,6.39,2,7,5,10.59,1.0,Verb,
adorable,2,6,2,Grades 1-2,6.94,4,8,8,10.53,1.0,Adjective,-able
narrator,2,9,2,Grades 1-2,6.72,3,8,6,10.37,1.0,Noun,double-letter
enormous,2,5,2,Grades 1-2,6.53,3,8,7,10.31,1.0,Adjective,
happily,2,8,2,Grades 1-2,5.56,3,7,6,10.22,1.0,Adverb,double-letter
gunshot,2,4,2,Grades 1-2,6.78,2,7,6,10.2,1.0,Noun,
envelope,2,5,2,Grades 1-2,6.25,3,8,7,10.06,1.0,Noun,
overnight,2,10,2,Grades 1-2,5.06,3,9,6,10.02,1.0,Adverb,gh
confusing,2,3,2,Grades 1-2,6.95,3,9,9,9.84,1.0,Adjective,
seventh,2,4,2,Grades 1-2,6.96,2,7,6,9.75,1.0,Number,
filling,2,9,2,Grades 1-2,6.82,2,7,5,9.69,1.0,Verb,double-letter
volunteer,2,8,2,Grades 1-2,6.89,3,9,8,9.31,1.0,Verb,double-letter
holidays,2,5,2,Grades 1-2,5.01,3,8,7,9.14,1.0,Noun,
magical,2,2,2,Grades 1-2,5.95,3,7,7,9.1,1.0,Adjective,
kindness,2,7,2,Grades 1-2,6.26,2,8,7,9.02,1.0,Noun,double-letter
motorcycle,2,6,2,Grades 1-2,5.05,4,10,9,8.92,1.0,Noun,
embarrass,2,9,2,Grades 1-2,6.11,3,9,7,8.82,1.0,Verb,double-letter
lipstick,2,8,2,Grades 1-2,5.42,2,8,7,8.8,1.0,Noun,silent-p
november,2,5,2,Grades 1-2,5.67,3,8,7,8.76,1.0,8.76,
visitor,2,4,2,Grades 1-2,6.37,3,7,6,8.75,1.0,Noun,
wrestling,2,10,2,Grades 1-2,6.89,2,9,6,8.75,1.0,Noun,silent-w
briefcase,2,9,2,Grades 1-2,6.37,2,9,7,8.59,1.0,Noun,ie/ei
compete,2,4,2,Grades 1-2,6.94,2,7,6,8.47,1.0,Verb,
cabinet,2,2,2,Grades 1-2,6.06,3,7,7,8.33,1.0,Noun,
emotion,2,7,2,Grades 1-2,6.37,3,7,6,8.29,1.0,Noun,-tion
dreadful,2,4,2,Grades 1-2,6.78,2,8,7,8.0,1.0,Adjective,
grandson,2,2,2,Grades 1-2,5.89,2,8,8,7.98,1.0,Noun,
chapel,2,3,2,Grades 1-2,6.95,2,6,5,7.96,1.0,Noun,
sickness,2,10,2,Grades 1-2,5.53,2,8,6,7.94,1.0,Noun,double-letter|silent-k
forehead,2,6,2,Grades 1-2,5.58,2,8,6,7.84,1.0,Noun,
bracelet,2,4,2,Grades 1-2,5.68,2,8,7,7.8,1.0,Noun,
hamburger,2,7,2,Grades 1-2,5.21,3,9,7,7.78,1.0,Noun,
relative,2,5,2,Grades 1-2,6.47,3,8,7,7.78,1.0,Noun,
sausage,2,6,2,Grades 1-2,6.05,2,7,5,7.78,1.0,Noun,
addition,2,10,2,Grades 1-2,5.76,3,8,6,7.75,1.0,Preposition,double-letter|-tion
magician,2,5,2,Grades 1-2,5.37,3,8,7,7.65,1.0,Noun,
recipe,2,2,2,Grades 1-2,6.95,3,6,6,7.61,1.0,Noun,
december,2,5,2,Grades 1-2,5.01,3,8,7,7.59,1.0,7.59,
umbrella,2,8,2,Grades 1-2,5.68,3,8,7,7.49,1.0,Noun,double-letter
carriage,2,10,2,Grades 1-2,5.84,2,8,5,7.47,1.0,Noun,double-letter
shepherd,2,8,2,Grades 1-2,6.67,2,8,5,7.43,1.0,Noun,
scrambled,2,4,2,Grades 1-2,5.61,2,9,9,7.2,1.0,Adjective,sc
calendar,2,5,2,Grades 1-2,5.89,3,8,7,7.12,1.0,Noun,
carnival,2,2,2,Grades 1-2,6.95,3,8,8,7.12,1.0,Noun,
moonlight,2,10,2,Grades 1-2,5.5,2,9,6,6.94,1.0,Noun,double-letter|gh
speaker,2,6,2,Grades 1-2,6.11,2,7,5,6.9,1.0,Noun,
teenage,2,9,2,Grades 1-2,6.94,2,7,5,6.86,1.0,Adjective,double-letter
nickname,2,10,2,Grades 1-2,6.5,2,8,6,6.78,1.0,Noun,silent-k
driveway,2,6,2,Grades 1-2,5.78,2,8,6,6.73,1.0,Noun,
preacher,2,8,2,Grades 1-2,6.11,2,8,5,6.71,0.95,Noun,
january,2,3,2,Grades 1-2,5.52,4,7,8,6.69,1.0,6.69,
melody,2,2,2,Grades 1-2,6.58,3,6,6,6.61,1.0,Noun,
gasoline,2,5,2,Grades 1-2,6.25,3,8,7,6.53,1.0,Noun,
footsteps,2,10,2,Grades 1-2,6.46,2,9,8,6.31,1.0,Noun,double-letter|silent-p
willow,2,8,2,Grades 1-2,6.83,2,6,4,6.24,1.0,Noun,double-letter
garlic,2,1,2,Grades 1-2,6.89,2,6,6,6.0,1.0,Noun,
trading,2,4,2,Grades 1-2,6.42,2,7,6,5.98,1.0,Noun,
flashlight,2,10,2,Grades 1-2,5.61,2,10,7,5.92,1.0,Noun,gh
groceries,2,9,2,Grades 1-2,5.35,3,9,7,5.9,1.0,Noun,ie/ei
handwriting,2,10,2,Grades 1-2,5.4,3,11,9,5.9,1.0,Noun,silent-w
wander,2,4,2,Grades 1-2,6.89,2,6,5,5.86,0.95,Verb,
vacuum,2,5,2,Grades 1-2,6.74,2,6,6,5.76,1.0,Noun,double-letter
orphan,2,3,2,Grades 1-2,6.94,2,6,5,5.75,1.0,Noun,
handful,2,2,2,Grades 1-2,6.42,2,7,7,5.71,1.0,Noun,
crooked,2,7,2,Grades 1-2,6.33,2,7,6,5.69,1.0,Adjective,double-letter
gorilla,2,9,2,Grades 1-2,5.74,3,7,5,5.55,1.0,Noun,double-letter
heavenly,2,5,2,Grades 1-2,6.22,3,8,7,5.53,1.0,Adjective,
lemonade,2,5,2,Grades 1-2,5.06,3,8,7,5.51,1.0,Noun,
grocery,2,4,2,Grades 1-2,5.72,3,7,6,5.49,1.0,Noun,
leopard,2,6,2,Grades 1-2,6.84,2,7,5,5.41,1.0,Noun,
thankful,2,4,2,Grades 1-2,5.5,2,8,7,5.37,1.0,Adjective,
graveyard,2,4,2,Grades 1-2,6.06,2,9,8,5.33,1.0,Noun,
caution,2,8,2,Grades 1-2,6.22,2,7,5,5.16,1.0,Noun,-tion
skeleton,2,2,2,Grades 1-2,6.68,3,8,8,5.12,1.0,Noun,
whistling,2,8,2,Grades 1-2,6.32,2,9,6,5.12,1.0,Noun,
reflection,2,7,2,Grades 1-2,5.5,3,10,9,5.02,1.0,Noun,-tion
spelling,2,9,2,Grades 1-2,5.86,2,8,6,5.02,1.0,Noun,double-letter
childish,2,6,2,Grades 1-2,6.33,2,8,6,4.9,1.0,Adjective,
assembly,2,8,2,Grades 1-2,6.94,3,8,7,4.8,1.0,Noun,double-letter
fabric,2,1,2,Grades 1-2,6.68,2,6,6,4.8,1.0,Noun,
banker,2,3,2,Grades 1-2,6.89,2,6,5,4.76,1.0,Noun,
confuse,2,2,2,Grades 1-2,6.33,2,7,7,4.76,1.0,Verb,
sunlight,2,10,2,Grades 1-2,5.0,2,8,6,4.63,1.0,Noun,gh
notebook,2,9,2,Grades 1-2,6.37,2,8,6,4.61,1.0,Noun,double-letter
cement,2,1,2,Grades 1-2,6.89,2,6,6,4.59,1.0,Noun,
coconut,2,2,2,Grades 1-2,6.5,3,7,7,4.59,1.0,Noun,
classroom,2,9,2,Grades 1-2,5.63,2,9,7,4.45,1.0,Noun,double-letter
slippery,2,9,2,Grades 1-2,6.72,3,8,6,4.41,1.0,Adjective,double-letter
caller,2,8,2,Grades 1-2,6.78,2,6,4,4.35,0.95,Noun,double-letter
fisherman,2,7,2,Grades 1-2,5.16,3,9,7,4.33,1.0,Noun,
organize,2,5,2,Grades 1-2,6.33,3,8,7,4.31,1.0,Verb,
container,2,7,2,Grades 1-2,6.5,3,9,7,4.29,1.0,Noun,
pastor,2,3,2,Grades 1-2,6.79,2,6,5,4.29,1.0,Noun,
leaning,2,6,2,Grades 1-2,6.48,2,7,5,4.25,1.0,Verb,
sneaky,2,3,2,Grades 1-2,6.58,2,6,5,4.24,1.0,Adjective,
doughnut,2,10,2,Grades 1-2,5.42,2,8,5,4.22,1.0,Noun,gh|-ough
gardener,2,5,2,Grades 1-2,6.5,3,8,7,4.2,1.0,Noun,
chimney,2,6,2,Grades 1-2,6.58,2,7,5,4.18,1.0,Noun,
mailbox,2,2,2,Grades 1-2,6.11,2,7,7,4.16,1.0,Noun,
postcard,2,2,2,Grades 1-2,6.74,2,8,8,4.14,1.0,Noun,
trumpet,2,2,2,Grades 1-2,6.28,2,7,7,4.12,1.0,Noun,
nursery,2,7,2,Grades 1-2,6.95,3,7,5,4.06,1.0,Noun,
domino,2,2,2,Grades 1-2,6.17,3,6,6,4.02,1.0,Noun,
errand,2,7,2,Grades 1-2,6.94,2,6,5,4.0,0.95,Noun,double-letter
astronaut,2,5,2,Grades 1-2,6.28,3,9,8,3.96,1.0,Noun,
rascal,2,3,2,Grades 1-2,6.89,2,6,6,3.94,1.0,Noun,sc
sunglasses,2,8,2,Grades 1-2,5.56,3,10,9,3.94,1.0,Noun,double-letter
bookstore,2,9,2,Grades 1-2,6.45,2,9,7,3.92,1.0,Noun,double-letter
toaster,2,6,2,Grades 1-2,6.72,2,7,5,3.88,1.0,Noun,
rooster,2,9,2,Grades 1-2,6.41,2,7,5,3.86,0.94,Noun,double-letter
payback,2,6,2,Grades 1-2,6.72,2,7,5,3.82,1.0,Noun,
moustache,2,8,2,Grades 1-2,5.4,2,9,6,3.78,1.0,Noun,
paddle,2,7,2,Grades 1-2,6.58,2,6,5,3.75,1.0,Noun,double-letter
gigantic,2,2,2,Grades 1-2,6.64,3,8,8,3.73,1.0,Adjective,
stockings,2,7,2,Grades 1-2,5.44,2,9,7,3.73,1.0,Noun,
pilgrim,2,2,2,Grades 1-2,6.26,2,7,7,3.69,1.0,Noun,
drummer,2,9,2,Grades 1-2,6.05,2,7,5,3.67,1.0,Noun,double-letter
backpack,2,6,2,Grades 1-2,5.38,2,8,6,3.65,1.0,Noun,
redhead,2,4,2,Grades 1-2,5.79,2,7,6,3.65,1.0,Noun,
coyote,2,4,2,Grades 1-2,6.68,3,6,5,3.63,1.0,Noun,
stuffy,2,7,2,Grades 1-2,6.84,2,6,5,3.63,1.0,Adjective,double-letter
blossom,2,7,2,Grades 1-2,6.61,2,7,6,3.61,1.0,Noun,double-letter
lasagna,2,5,2,Grades 1-2,5.0,3,7,7,3.59,1.0,Noun,gn
vitamins,2,2,2,Grades 1-2,6.22,3,8,8,3.55,1.0,Noun,
countdown,2,7,2,Grades 1-2,6.26,2,9,7,3.53,1.0,Noun,
knuckles,2,9,2,Grades 1-2,5.35,2,8,6,3.45,1.0,Noun,silent-k
believer,2,9,2,Grades 1-2,6.56,3,8,6,3.41,1.0,Noun,ie/ei
kisser,2,8,2,Grades 1-2,6.88,2,6,4,3.41,0.94,Noun,double-letter
sundown,2,4,2,Grades 1-2,6.11,2,7,6,3.41,1.0,Noun,
savior,2,3,2,Grades 1-2,6.68,2,6,5,3.39,1.0,Noun,
doorstep,2,7,2,Grades 1-2,6.11,2,8,7,3.37,1.0,Noun,double-letter
superhero,2,8,2,Grades 1-2,5.4,4,9,8,3.33,1.0,Noun,rh
volcano,2,2,2,Grades 1-2,6.74,3,7,7,3.33,1.0,Noun,
cashier,2,9,2,Grades 1-2,6.74,2,7,5,3.27,1.0,Noun,ie/ei
sweetness,2,9,2,Grades 1-2,6.89,2,9,7,3.27,1.0,Noun,double-letter
ashtray,2,6,2,Grades 1-2,5.95,2,7,5,3.25,1.0,Noun,
macaroni,2,5,2,Grades 1-2,5.15,4,8,7,3.25,1.0,Noun,
pitcher,2,8,2,Grades 1-2,6.42,2,7,4,3.24,1.0,Noun,
doorway,2,9,2,Grades 1-2,6.55,2,7,5,3.22,1.0,Noun,double-letter
greeting,2,9,2,Grades 1-2,6.37,2,8,6,3.22,1.0,Noun,double-letter
weeping,2,9,2,Grades 1-2,6.68,2,7,5,3.18,1.0,Verb,double-letter
mermaid,2,6,2,Grades 1-2,5.68,2,7,5,3.16,1.0,Noun,
backward,2,6,2,Grades 1-2,5.76,2,8,6,3.12,1.0,Adverb,
lighthouse,2,10,2,Grades 1-2,6.11,2,10,6,3.08,1.0,Noun,gh
handshake,2,7,2,Grades 1-2,6.0,2,9,7,3.04,1.0,Noun,
traveler,2,5,2,Grades 1-2,6.89,3,8,7,3.02,1.0,Noun,
cinnamon,2,8,2,Grades 1-2,5.37,3,8,7,2.98,1.0,Noun,double-letter
hopeful,2,4,2,Grades 1-2,6.84,2,7,6,2.98,1.0,Adjective,
cuckoo,2,8,2,Grades 1-2,6.61,2,6,4,2.96,1.0,Noun,double-letter
recital,2,2,2,Grades 1-2,6.95,3,7,7,2.94,1.0,Noun,
cabbage,2,9,2,Grades 1-2,5.78,2,7,5,2.9,1.0,Noun,double-letter
cactus,2,1,2,Grades 1-2,6.72,2,6,6,2.9,1.0,Noun,
memorize,2,7,2,Grades 1-2,6.47,3,8,6,2.9,1.0,Verb,
penguin,2,2,2,Grades 1-2,5.68,2,7,7,2.88,1.0,Noun,
bandage,2,4,2,Grades 1-2,5.94,2,7,6,2.86,1.0,Noun,
homemade,2,6,2,Grades 1-2,6.59,2,8,6,2.86,1.0,Adjective,
tighten,2,9,2,Grades 1-2,6.95,2,7,5,2.86,1.0,Verb,gh
poodle,2,7,2,Grades 1-2,6.53,2,6,5,2.84,1.0,Noun,double-letter
prairie,2,9,2,Grades 1-2,6.5,2,7,5,2.8,1.0,Noun,ie/ei
creator,2,4,2,Grades 1-2,6.84,3,7,6,2.78,1.0,Noun,
ninety,2,3,2,Grades 1-2,6.69,2,6,5,2.78,1.0,Number,
dolphin,2,4,2,Grades 1-2,6.05,2,7,6,2.76,1.0,Noun,
frequent,2,2,2,Grades 1-2,6.94,2,8,8,2.75,1.0,Adjective,
scooter,2,10,2,Grades 1-2,6.68,2,7,5,2.73,1.0,Noun,double-letter|sc
sermon,2,3,2,Grades 1-2,6.6,2,6,5,2.73,1.0,Noun,
cardboard,2,4,2,Grades 1-2,5.4,2,9,8,2.71,1.0,Adjective,
vitamin,2,2,2,Grades 1-2,5.42,3,7,7,2.67,1.0,Noun,
stocking,2,6,2,Grades 1-2,6.68,2,8,6,2.63,1.0,Noun,
dishonest,2,5,2,Grades 1-2,5.68,3,9,8,2.59,1.0,Adjective,
meatball,2,9,2,Grades 1-2,6.0,2,8,6,2.59,1.0,Noun,double-letter
absent,2,1,2,Grades 1-2,6.5,2,6,6,2.57,1.0,Adjective,
panther,2,6,2,Grades 1-2,6.67,2,7,5,2.57,1.0,Noun,
tornado,2,2,2,Grades 1-2,6.21,3,7,7,2.55,1.0,Noun,
newborn,2,4,2,Grades 1-2,6.9,2,7,6,2.51,1.0,Adjective,
cupboard,2,8,2,Grades 1-2,6.39,2,8,5,2.49,1.0,Noun,
leftovers,2,5,2,Grades 1-2,5.62,3,9,8,2.49,1.0,Noun,
timber,2,3,2,Grades 1-2,6.47,2,6,5,2.49,1.0,Noun,
attach,2,8,2,Grades 1-2,6.39,2,6,4,2.47,1.0,Verb,double-letter
downhill,2,9,2,Grades 1-2,5.86,2,8,6,2.47,1.0,Adverb,double-letter
restroom,2,7,2,Grades 1-2,6.63,2,8,7,2.45,1.0,Noun,double-letter
grammar,2,9,2,Grades 1-2,6.37,2,7,5,2.39,1.0,Noun,double-letter
barefoot,2,9,2,Grades 1-2,5.25,2,8,6,2.37,1.0,Adjective,double-letter
frosty,2,1,2,Grades 1-2,6.33,2,6,6,2.37,1.0,Adjective,
omelet,2,3,2,Grades 1-2,6.5,2,6,5,2.37,1.0,Noun,
sweatshirt,2,8,2,Grades 1-2,5.0,2,10,7,2.35,1.0,Noun,
beverage,2,7,2,Grades 1-2,6.63,3,8,6,2.33,1.0,Noun,
meatloaf,2,6,2,Grades 1-2,6.43,2,8,6,2.33,1.0,Noun,
ballerina,2,10,2,Grades 1-2,5.26,4,9,7,2.31,1.0,Noun,double-letter
kangaroo,2,9,2,Grades 1-2,5.55,3,8,6,2.31,1.0,Noun,double-letter
backseat,2,6,2,Grades 1-2,5.11,2,8,6,2.29,1.0,Noun,
broccoli,2,8,2,Grades 1-2,5.2,3,8,7,2.27,1.0,Noun,double-letter
crispy,2,1,2,Grades 1-2,6.39,2,6,6,2.27,1.0,Adjective,
gallon,2,7,2,Grades 1-2,6.25,2,6,5,2.27,1.0,Noun,double-letter
meadow,2,6,2,Grades 1-2,6.89,2,6,4,2.27,1.0,Noun,
smoker,2,3,2,Grades 1-2,6.19,2,6,5,2.27,1.0,Noun,
crocodile,2,5,2,Grades 1-2,5.11,3,9,8,2.25,1.0,Noun,
softball,2,7,2,Grades 1-2,6.42,2,8,7,2.25,1.0,Noun,double-letter
basics,2,1,2,Grades 1-2,6.47,2,6,6,2.24,1.0,Noun,
slipper,2,9,2,Grades 1-2,5.26,2,7,5,2.22,1.0,Noun,double-letter
seller,2,8,2,Grades 1-2,6.84,2,6,4,2.2,1.0,Noun,double-letter
cushion,2,6,2,Grades 1-2,5.53,2,7,5,2.16,1.0,Noun,
cheater,2,8,2,Grades 1-2,6.06,2,7,4,2.14,0.95,Noun,
excite,2,3,2,Grades 1-2,6.61,2,6,5,2.14,1.0,Verb,
greens,2,6,2,Grades 1-2,6.9,1,6,5,2.14,1.0,Noun,double-letter
mushroom,2,9,2,Grades 1-2,6.44,2,8,6,2.14,1.0,Noun,double-letter
seating,2,6,2,Grades 1-2,6.43,2,7,5,2.14,1.0,Noun,
truthful,2,4,2,Grades 1-2,6.28,2,8,7,2.14,1.0,Adjective,
whiskers,2,6,2,Grades 1-2,5.11,2,8,6,2.14,1.0,Noun,
checkup,2,6,2,Grades 1-2,6.06,2,7,5,2.1,1.0,Noun,
possum,2,7,2,Grades 1-2,6.61,2,6,5,2.06,0.86,Noun,double-letter
removal,2,2,2,Grades 1-2,6.63,3,7,7,2.06,1.0,Noun,
babysit,2,2,2,Grades 1-2,5.89,3,7,7,2.04,1.0,Verb,
fairness,2,9,2,Grades 1-2,5.61,2,8,6,2.04,1.0,Noun,double-letter
glitter,2,9,2,Grades 1-2,5.22,2,7,5,2.04,1.0,Noun,double-letter
onstage,2,4,2,Grades 1-2,6.89,2,7,6,2.04,1.0,Adjective,
washer,2,6,2,Grades 1-2,6.32,2,6,4,2.04,1.0,Noun,
caveman,2,4,2,Grades 1-2,6.28,2,7,6,2.02,1.0,Noun,
pavement,2,4,2,Grades 1-2,6.3,2,8,7,2.02,1.0,Noun,
seafood,2,9,2,Grades 1-2,6.86,2,7,5,2.02,1.0,Noun,double-letter
hateful,2,4,2,Grades 1-2,6.42,2,7,6,2.0,1.0,Adjective,
cucumber,2,2,2,Grades 1-2,5.72,3,8,8,1.98,1.0,Noun,
freckles,2,4,2,Grades 1-2,5.17,2,8,7,1.98,1.0,Noun,
swimsuit,2,4,2,Grades 1-2,5.61,2,8,7,1.98,1.0,Noun,
nightgown,2,10,2,Grades 1-2,5.78,2,9,6,1.96,1.0,Noun,gh
speedy,2,7,2,Grades 1-2,6.63,2,6,5,1.96,1.0,Adjective,double-letter
walnut,2,1,2,Grades 1-2,6.16,2,6,6,1.96,1.0,Noun,
beginner,2,9,2,Grades 1-2,6.7,3,8,6,1.94,1.0,Noun,double-letter
octopus,2,2,2,Grades 1-2,6.26,3,7,7,1.94,1.0,Noun,
wildlife,2,4,2,Grades 1-2,6.22,2,8,7,1.92,1.0,Noun,
skater,2,3,2,Grades 1-2,6.57,2,6,5,1.9,1.0,Noun,
checkers,2,8,2,Grades 1-2,6.11,2,8,5,1.88,1.0,Noun,
raspberry,2,9,2,Grades 1-2,5.33,3,9,7,1.88,1.0,Noun,double-letter
bonnet,2,7,2,Grades 1-2,6.83,2,6,5,1.86,1.0,Noun,double-letter
celery,2,4,2,Grades 1-2,5.78,3,6,5,1.86,1.0,Noun,
frisbee,2,7,2,Grades 1-2,5.5,2,7,6,1.86,1.0,Noun,double-letter
waterfall,2,9,2,Grades 1-2,5.47,3,9,7,1.86,1.0,Noun,double-letter
cassette,2,10,2,Grades 1-2,6.37,2,8,5,1.82,1.0,Noun,double-letter
mosquito,2,5,2,Grades 1-2,6.1,3,8,7,1.82,1.0,Noun,
rodent,2,1,2,Grades 1-2,6.95,2,6,6,1.8,1.0,Noun,
tiara,2,2,2,Grades 1-2,6.77,3,5,5,1.78,0.97,Noun,
pyjamas,2,2,2,Grades 1-2,5.78,3,7,7,1.76,0.41,Noun,
ballpark,2,7,2,Grades 1-2,5.24,2,8,7,1.75,1.0,Noun,double-letter
scarecrow,2,8,2,Grades 1-2,5.56,2,9,7,1.75,0.95,Noun,sc
staircase,2,7,2,Grades 1-2,6.5,2,9,7,1.75,1.0,Noun,
lullaby,2,8,2,Grades 1-2,5.48,3,7,6,1.73,1.0,Noun,double-letter
seaweed,2,9,2,Grades 1-2,6.74,2,7,5,1.73,1.0,Noun,double-letter
mouthful,2,6,2,Grades 1-2,6.37,2,8,6,1.69,1.0,Noun,
shadowy,2,7,2,Grades 1-2,6.6,3,7,5,1.69,1.0,Adjective,
upward,2,3,2,Grades 1-2,6.11,2,6,5,1.69,1.0,Adjective,
washroom,2,9,2,Grades 1-2,6.0,2,8,6,1.69,1.0,Noun,double-letter
backside,2,6,2,Grades 1-2,5.61,2,8,6,1.67,1.0,Noun,
blender,2,4,2,Grades 1-2,6.84,2,7,6,1.67,1.0,Noun,
finder,2,3,2,Grades 1-2,6.06,2,6,5,1.67,1.0,Noun,
lifeguard,2,7,2,Grades 1-2,5.63,2,9,7,1.67,1.0,Noun,
sparkle,2,2,2,Grades 1-2,5.95,2,7,7,1.67,1.0,Noun,
wrapper,2,10,2,Grades 1-2,6.11,2,7,4,1.67,1.0,Noun,double-letter|silent-w
backbone,2,6,2,Grades 1-2,6.95,2,8,6,1.65,1.0,Noun,
disobey,2,4,2,Grades 1-2,6.61,3,7,6,1.65,1.0,Verb,
raincoat,2,6,2,Grades 1-2,5.5,2,8,6,1.65,1.0,Noun,
farming,2,4,2,Grades 1-2,5.37,2,7,6,1.61,1.0,Noun,
holder,2,3,2,Grades 1-2,6.85,2,6,5,1.61,1.0,Noun,
chuckle,2,6,2,Grades 1-2,6.3,2,7,5,1.59,1.0,Noun,
rooftop,2,7,2,Grades 1-2,5.89,2,7,6,1.59,1.0,Noun,double-letter
hideout,2,6,2,Grades 1-2,6.86,2,7,5,1.57,1.0,Noun,
railway,2,6,2,Grades 1-2,6.65,2,7,5,1.57,0.94,Noun,
grandchild,2,5,2,Grades 1-2,5.26,2,10,9,1.53,1.0,Noun,
pasture,2,6,2,Grades 1-2,6.33,2,7,5,1.53,1.0,Noun,
pinball,2,7,2,Grades 1-2,6.95,2,7,6,1.53,1.0,Noun,double-letter
daycare,2,6,2,Grades 1-2,6.74,2,7,5,1.51,1.0,Noun,
groundhog,2,4,2,Grades 1-2,6.0,2,9,8,1.49,1.0,Noun,
tablet,2,1,2,Grades 1-2,6.83,2,6,6,1.49,1.0,Noun,
railing,2,6,2,Grades 1-2,6.56,2,7,5,1.47,1.0,Noun,
springtime,2,7,2,Grades 1-2,5.65,2,10,8,1.47,1.0,Noun,
juggle,2,7,2,Grades 1-2,6.39,2,6,5,1.45,1.0,Verb,double-letter
sleepover,2,9,2,Grades 1-2,5.5,3,9,7,1.45,1.0,Noun,double-letter
sprinkle,2,2,2,Grades 1-2,5.5,2,8,8,1.45,1.0,Verb,
stormy,2,1,2,Grades 1-2,6.3,2,6,6,1.45,1.0,Adjective,
untrue,2,3,2,Grades 1-2,6.53,2,6,5,1.45,1.0,Adjective,
youngster,2,8,2,Grades 1-2,6.11,2,9,6,1.45,1.0,Noun,
attacker,2,10,2,Grades 1-2,6.5,3,8,5,1.43,1.0,Noun,double-letter
camper,2,3,2,Grades 1-2,6.67,2,6,5,1.43,1.0,Noun,
faucet,2,3,2,Grades 1-2,6.29,2,6,5,1.43,1.0,Noun,
schooling,2,10,2,Grades 1-2,6.37,2,9,6,1.43,1.0,Noun,double-letter|sc
hamper,2,3,2,Grades 1-2,6.8,2,6,5,1.41,1.0,Noun,
hyena,2,2,2,Grades 1-2,6.61,3,5,5,1.41,1.0,Noun,
listener,2,7,2,Grades 1-2,5.79,3,8,6,1.41,1.0,Noun,
reptile,2,4,2,Grades 1-2,6.05,2,7,6,1.41,1.0,Noun,
trusty,2,1,2,Grades 1-2,6.24,2,6,6,1.41,0.94,Adjective,
crumble,2,2,2,Grades 1-2,6.68,2,7,7,1.39,1.0,Verb,
eyebrow,2,8,2,Grades 1-2,5.5,2,7,4,1.39,1.0,Noun,
forwards,2,4,2,Grades 1-2,6.08,2,8,7,1.39,1.0,Adverb,
slingshot,2,7,2,Grades 1-2,6.53,2,9,7,1.39,1.0,Noun,
haystack,2,6,2,Grades 1-2,6.32,2,8,6,1.37,1.0,Noun,
unwanted,2,2,2,Grades 1-2,6.39,3,8,8,1.37,1.0,Adjective,
hanger,2,6,2,Grades 1-2,6.78,2,6,4,1.35,1.0,Noun,
dangle,2,1,2,Grades 1-2,6.89,2,6,6,1.33,1.0,Verb,
dribble,2,7,2,Grades 1-2,6.5,2,7,6,1.33,1.0,Verb,double-letter
greased,2,5,2,Grades 1-2,6.94,1,7,5,1.33,1.0,Adjective,
crybaby,2,2,2,Grades 1-2,6.35,3,7,7,1.31,0.94,Noun,
farmhouse,2,7,2,Grades 1-2,5.89,2,9,7,1.31,1.0,Noun,
mailing,2,6,2,Grades 1-2,6.0,2,7,5,1.31,1.0,Noun,
bulldozer,2,9,2,Grades 1-2,5.61,3,9,7,1.29,1.0,Noun,double-letter
fruity,2,3,2,Grades 1-2,6.8,2,6,5,1.29,1.0,Adjective,
hairdo,2,3,2,Grades 1-2,6.39,2,6,5,1.29,1.0,Noun,
knuckle,2,9,2,Grades 1-2,5.94,2,7,5,1.29,1.0,Noun,silent-k
raggedy,2,8,2,Grades 1-2,6.11,3,7,6,1.29,0.95,Adjective,double-letter
snuggle,2,7,2,Grades 1-2,5.39,2,7,6,1.29,1.0,Verb,double-letter
chestnut,2,6,2,Grades 1-2,6.55,2,8,6,1.27,1.0,Noun,
unclean,2,4,2,Grades 1-2,6.83,2,7,6,1.27,1.0,Adjective,
windmill,2,7,2,Grades 1-2,5.32,2,8,7,1.27,1.0,Noun,double-letter
armpit,2,1,2,Grades 1-2,6.0,2,6,6,1.25,1.0,Noun,
campfire,2,5,2,Grades 1-2,5.11,3,8,7,1.25,1.0,Noun,
checkout,2,8,2,Grades 1-2,6.44,2,8,5,1.25,1.0,Noun,
toolbox,2,5,2,Grades 1-2,6.67,2,7,7,1.25,1.0,Noun,double-letter
bashful,2,4,2,Grades 1-2,6.94,2,7,6,1.24,1.0,Adjective,
caramel,2,2,2,Grades 1-2,6.58,3,7,7,1.24,1.0,Noun,
catfish,2,4,2,Grades 1-2,6.61,2,7,6,1.24,1.0,Noun,
coleslaw,2,6,2,Grades 1-2,6.72,2,8,6,1.24,1.0,Noun,
playmate,2,6,2,Grades 1-2,5.21,2,8,6,1.24,1.0,Noun,
ugliness,2,8,2,Grades 1-2,6.33,3,8,7,1.24,1.0,Noun,double-letter
hillside,2,9,2,Grades 1-2,6.16,2,8,6,1.22,1.0,Noun,double-letter
moisture,2,8,2,Grades 1-2,6.5,2,8,5,1.22,1.0,Noun,
seagull,2,9,2,Grades 1-2,5.42,2,7,5,1.22,1.0,Noun,double-letter
